Date,Seller_Name,Product_Type,Quantity,Price_Per_Unit,Total_Amount,Daily_Total,Daily_Items_Sold
12-02-2024,Coronation_bakery,FRESH CREAM CAKE,10,41,405,,
12-02-2024,Tea_Bench,ICE TEA,8,28,220,,
12-02-2024,Tea_Bench,ICECREAM,23,27,610,,
12-02-2024,Shanmuga_Nadar,KAARAM,37,66,2440,,
12-02-2024,Coronation_bakery,MACAROON,5,82,408,,
12-02-2024,Nomadic_Bites,PUFFS,124,17,2040,,
12-02-2024,Coronation_bakery,RUSK & BREAD,18,62,1110,,
12-02-2024,Coronation_bakery,SWEETS,18,33,580,,
12-02-2024,Tea_Bench,TEA AND COFFEE,411,21,8367,,
13-02-2024,Coronation_bakery,BISCUIT,6,90,540,21260,759
13-02-2024,Coronation_bakery,BROWNIE,12,54,637,,
13-02-2024,Coronation_bakery,BUN,55,19,1044,,
13-02-2024,Coronation_bakery,CAKE,110,38,4105,,
13-02-2024,Coronation_bakery,FRESH CREAM CAKE,13,44,565,,
13-02-2024,Tea_Bench,ICE TEA,9,25,220,,
13-02-2024,Tea_Bench,ICECREAM,10,17,165,,
13-02-2024,Shanmuga_Nadar,KAARAM,30,64,1920,,
13-02-2024,Coronation_bakery,MACAROON,5,68,340,,
13-02-2024,Tea_Bench,MILKSHAKE,1,100,100,,
13-02-2024,Nomadic_Bites,PUFFS,128,17,2110,,
13-02-2024,Coronation_bakery,RUSK & BREAD,31,72,2205,,
13-02-2024,Coronation_bakery,SWEETS,40,22,875,,
13-02-2024,Tea_Bench,TEA AND COFFEE,309,21,6434,,
14-02-2024,Coronation_bakery,BISCUIT,10,81,805,24763,954
14-02-2024,Coronation_bakery,BROWNIE,31,48,1462,,
14-02-2024,Coronation_bakery,BUN,69,20,1324,,
14-02-2024,Coronation_bakery,CAKE,173,27,4550,,
14-02-2024,Coronation_bakery,FRESH CREAM CAKE,18,42,755,,
14-02-2024,Tea_Bench,ICE TEA,9,28,250,,
14-02-2024,Tea_Bench,ICECREAM,18,24,425,,
14-02-2024,Shanmuga_Nadar,KAARAM,42,57,2360,,
14-02-2024,Nomadic_Bites,PUFFS,116,17,1935,,
14-02-2024,Coronation_bakery,RUSK & BREAD,26,65,1670,,
14-02-2024,Coronation_bakery,SWEETS,19,27,510,,
14-02-2024,Tea_Bench,TEA AND COFFEE,423,21,8717,,
15-02-2024,Coronation_bakery,BISCUIT,5,76,380,20401,771
15-02-2024,Coronation_bakery,BROWNIE,13,54,702,,
15-02-2024,Coronation_bakery,BUN,46,20,878,,
15-02-2024,Coronation_bakery,CAKE,137,31,4210,,
15-02-2024,Coronation_bakery,FRESH CREAM CAKE,13,44,565,,
15-02-2024,Tea_Bench,ICE TEA,7,29,200,,
15-02-2024,Tea_Bench,ICECREAM,8,40,320,,
15-02-2024,Shanmuga_Nadar,KAARAM,29,68,1970,,
15-02-2024,Coronation_bakery,MACAROON,3,114,340,,
15-02-2024,Nomadic_Bites,PUFFS,124,17,2080,,
15-02-2024,Coronation_bakery,RUSK & BREAD,14,83,1150,,
15-02-2024,Coronation_bakery,SWEETS,28,24,665,,
15-02-2024,Tea_Bench,TEA AND COFFEE,344,21,6941,,
16-02-2024,Coronation_bakery,BISCUIT,6,69,410,23966,857
16-02-2024,Coronation_bakery,BROWNIE,33,51,1651,,
16-02-2024,Coronation_bakery,BUN,70,19,1330,,
16-02-2024,Coronation_bakery,CAKE,169,31,5080,,
16-02-2024,Coronation_bakery,FRESH CREAM CAKE,17,43,720,,
16-02-2024,Tea_Bench,ICE TEA,23,27,610,,
16-02-2024,Tea_Bench,ICECREAM,18,26,460,,
16-02-2024,Shanmuga_Nadar,KAARAM,36,57,2020,,
16-02-2024,Coronation_bakery,MACAROON,14,78,1088,,
16-02-2024,Tea_Bench,MILKSHAKE,1,100,100,,
16-02-2024,Nomadic_Bites,PUFFS,103,17,1685,,
16-02-2024,Coronation_bakery,RUSK & BREAD,18,63,1120,,
16-02-2024,Coronation_bakery,SWEETS,38,28,1040,,
16-02-2024,Tea_Bench,TEA AND COFFEE,311,22,6652,,
17-02-2024,Coronation_bakery,BISCUIT,11,61,670,29374,992
17-02-2024,Coronation_bakery,BROWNIE,24,53,1255,,
17-02-2024,Coronation_bakery,BUN,80,21,1637,,
17-02-2024,Coronation_bakery,CAKE,216,39,8370,,
17-02-2024,Coronation_bakery,FRESH CREAM CAKE,37,43,1575,,
17-02-2024,Tea_Bench,ICE TEA,10,22,220,,
17-02-2024,Tea_Bench,ICECREAM,58,21,1175,,
17-02-2024,Shanmuga_Nadar,KAARAM,43,70,2970,,
17-02-2024,Coronation_bakery,MACAROON,9,84,748,,
17-02-2024,Nomadic_Bites,PUFFS,104,17,1735,,
17-02-2024,Coronation_bakery,RUSK & BREAD,17,64,1085,,
17-02-2024,Coronation_bakery,SWEETS,44,28,1220,,
17-02-2024,Tea_Bench,TEA AND COFFEE,339,20,6714,,
18-02-2024,Coronation_bakery,BISCUIT,8,71,565,18201,556
18-02-2024,Coronation_bakery,BROWNIE,34,47,1576,,
18-02-2024,Coronation_bakery,BUN,37,17,607,,
18-02-2024,Coronation_bakery,CAKE,143,32,4575,,
18-02-2024,Coronation_bakery,FRESH CREAM CAKE,12,45,530,,
18-02-2024,Tea_Bench,ICE TEA,6,30,180,,
18-02-2024,Tea_Bench,ICECREAM,45,24,1070,,
18-02-2024,Shanmuga_Nadar,KAARAM,41,67,2720,,
18-02-2024,Coronation_bakery,MACAROON,8,102,816,,
18-02-2024,Tea_Bench,MILKSHAKE,5,100,500,,
18-02-2024,Coronation_bakery,RUSK & BREAD,14,58,810,,
18-02-2024,Coronation_bakery,SWEETS,36,25,875,,
18-02-2024,Tea_Bench,TEA AND COFFEE,167,21,3377,,
19-02-2024,Coronation_bakery,BISCUIT,8,85,680,19713,750
19-02-2024,Coronation_bakery,BROWNIE,7,60,420,,
19-02-2024,Coronation_bakery,BUN,52,22,1120,,
19-02-2024,Coronation_bakery,CAKE,108,34,3645,,
19-02-2024,Coronation_bakery,FRESH CREAM CAKE,7,44,305,,
19-02-2024,Tea_Bench,ICE TEA,10,30,300,,
19-02-2024,Tea_Bench,ICECREAM,28,28,770,,
19-02-2024,Shanmuga_Nadar,KAARAM,26,63,1630,,
19-02-2024,Coronation_bakery,MACAROON,2,102,204,,
19-02-2024,Nomadic_Bites,PUFFS,112,17,1865,,
19-02-2024,Coronation_bakery,RUSK & BREAD,18,69,1230,,
19-02-2024,Coronation_bakery,SWEETS,7,45,310,,
19-02-2024,Tea_Bench,TEA AND COFFEE,365,20,7234,,
20-02-2024,Coronation_bakery,BISCUIT,10,69,690,21086,803
20-02-2024,Coronation_bakery,BROWNIE,18,55,981,,
20-02-2024,Coronation_bakery,BUN,56,23,1263,,
20-02-2024,Coronation_bakery,CAKE,151,30,4455,,
20-02-2024,Coronation_bakery,FRESH CREAM CAKE,16,42,670,,
20-02-2024,Tea_Bench,ICE TEA,6,30,180,,
20-02-2024,Tea_Bench,ICECREAM,26,28,705,,
20-02-2024,Shanmuga_Nadar,KAARAM,16,57,910,,
20-02-2024,Coronation_bakery,MACAROON,3,91,272,,
20-02-2024,Tea_Bench,MILKSHAKE,1,100,100,,
20-02-2024,Nomadic_Bites,PUFFS,114,17,1900,,
20-02-2024,Coronation_bakery,RUSK & BREAD,17,61,1025,,
20-02-2024,Coronation_bakery,SWEETS,16,34,530,,
20-02-2024,Tea_Bench,TEA AND COFFEE,353,21,7405,,
21-02-2024,Coronation_bakery,BISCUIT,9,52,465,22740,886
21-02-2024,Coronation_bakery,BROWNIE,36,54,1919,,
21-02-2024,Coronation_bakery,BUN,77,22,1662,,
21-02-2024,Coronation_bakery,CAKE,201,25,5010,,
21-02-2024,Coronation_bakery,FRESH CREAM CAKE,6,44,260,,
21-02-2024,Tea_Bench,ICE TEA,12,28,330,,
21-02-2024,Tea_Bench,ICECREAM,23,20,455,,
21-02-2024,Shanmuga_Nadar,KAARAM,26,59,1530,,
21-02-2024,Coronation_bakery,MACAROON,4,136,544,,
21-02-2024,Nomadic_Bites,PUFFS,106,17,1790,,
21-02-2024,Coronation_bakery,RUSK & BREAD,14,61,850,,
21-02-2024,Coronation_bakery,SWEETS,23,30,675,,
21-02-2024,Tea_Bench,TEA AND COFFEE,349,21,7250,,
22-02-2024,Coronation_bakery,BISCUIT,9,61,545,19983,792
22-02-2024,Coronation_bakery,BROWNIE,8,39,307,,
22-02-2024,Coronation_bakery,BUN,54,22,1167,,
22-02-2024,Coronation_bakery,CAKE,158,29,4485,,
22-02-2024,Coronation_bakery,FRESH CREAM CAKE,1,45,45,,
22-02-2024,Tea_Bench,ICE TEA,7,26,180,,
22-02-2024,Tea_Bench,ICECREAM,27,18,470,,
22-02-2024,Shanmuga_Nadar,KAARAM,27,63,1690,,
22-02-2024,Coronation_bakery,MACAROON,1,68,68,,
22-02-2024,Nomadic_Bites,PUFFS,116,17,1940,,
22-02-2024,Coronation_bakery,RUSK & BREAD,17,70,1175,,
22-02-2024,Coronation_bakery,SWEETS,26,39,990,,
22-02-2024,Tea_Bench,TEA AND COFFEE,341,21,6921,,
23-02-2024,Coronation_bakery,BISCUIT,16,72,1150,31238,1133
23-02-2024,Coronation_bakery,BROWNIE,28,45,1256,,
23-02-2024,Coronation_bakery,BUN,108,21,2198,,
23-02-2024,Coronation_bakery,CAKE,339,26,8745,,
23-02-2024,Coronation_bakery,FRESH CREAM CAKE,27,43,1160,,
23-02-2024,Tea_Bench,ICE TEA,18,27,480,,
23-02-2024,Tea_Bench,ICECREAM,39,17,635,,
23-02-2024,Shanmuga_Nadar,KAARAM,49,70,3430,,
23-02-2024,Coronation_bakery,MACAROON,5,109,544,,
23-02-2024,Nomadic_Bites,PUFFS,119,17,2020,,
23-02-2024,Coronation_bakery,RUSK & BREAD,34,73,2470,,
23-02-2024,Coronation_bakery,SWEETS,20,21,410,,
23-02-2024,Tea_Bench,TEA AND COFFEE,331,21,6740,,
24-02-2024,Coronation_bakery,BISCUIT,15,63,945,20646,760
24-02-2024,Coronation_bakery,BROWNIE,21,47,979,,
24-02-2024,Coronation_bakery,BUN,61,23,1364,,
24-02-2024,Coronation_bakery,CAKE,171,26,4400,,
24-02-2024,Coronation_bakery,FRESH CREAM CAKE,16,44,690,,
24-02-2024,Tea_Bench,ICE TEA,21,29,600,,
24-02-2024,Tea_Bench,ICECREAM,47,26,1195,,
24-02-2024,Shanmuga_Nadar,KAARAM,32,55,1730,,
24-02-2024,Coronation_bakery,MACAROON,3,68,204,,
24-02-2024,Nomadic_Bites,PUFFS,37,20,740,,
24-02-2024,Coronation_bakery,RUSK & BREAD,20,60,1190,,
24-02-2024,Coronation_bakery,SWEETS,32,19,600,,
24-02-2024,Tea_Bench,TEA AND COFFEE,284,22,6009,,
25-02-2024,Coronation_bakery,BISCUIT,13,80,1035,20328,621
25-02-2024,Coronation_bakery,BROWNIE,30,58,1726,,
25-02-2024,Coronation_bakery,BUN,59,19,1082,,
25-02-2024,Coronation_bakery,CAKE,175,32,5545,,
25-02-2024,Coronation_bakery,FRESH CREAM CAKE,8,44,350,,
25-02-2024,Tea_Bench,ICE TEA,8,33,260,,
25-02-2024,Tea_Bench,ICECREAM,39,22,840,,
25-02-2024,Shanmuga_Nadar,KAARAM,30,72,2140,,
25-02-2024,Coronation_bakery,MACAROON,7,107,748,,
25-02-2024,Coronation_bakery,RUSK & BREAD,24,77,1840,,
25-02-2024,Coronation_bakery,SWEETS,35,24,825,,
25-02-2024,Tea_Bench,TEA AND COFFEE,193,21,3937,,
26-02-2024,Coronation_bakery,BISCUIT,6,54,320,23316,777
26-02-2024,Coronation_bakery,BROWNIE,13,49,629,,
26-02-2024,Coronation_bakery,BUN,76,21,1586,,
26-02-2024,Coronation_bakery,CAKE,137,45,6155,,
26-02-2024,Coronation_bakery,FRESH CREAM CAKE,9,42,375,,
26-02-2024,Tea_Bench,ICE TEA,10,28,280,,
26-02-2024,Tea_Bench,ICECREAM,23,19,415,,
26-02-2024,Shanmuga_Nadar,KAARAM,31,87,2680,,
26-02-2024,Coronation_bakery,MACAROON,1,68,68,,
26-02-2024,Nomadic_Bites,PUFFS,106,17,1780,,
26-02-2024,Coronation_bakery,RUSK & BREAD,29,70,2005,,
26-02-2024,Coronation_bakery,SWEETS,9,35,310,,
26-02-2024,Tea_Bench,TEA AND COFFEE,327,21,6713,,
27-02-2024,Coronation_bakery,BISCUIT,9,64,570,27404,895
27-02-2024,Coronation_bakery,BROWNIE,19,49,925,,
27-02-2024,Coronation_bakery,BUN,44,23,988,,
27-02-2024,Coronation_bakery,CAKE,185,30,5495,,
27-02-2024,Coronation_bakery,FRESH CREAM CAKE,13,43,550,,
27-02-2024,Tea_Bench,ICE TEA,17,28,470,,
27-02-2024,Tea_Bench,ICECREAM,25,25,620,,
27-02-2024,Shanmuga_Nadar,KAARAM,65,81,5210,,
27-02-2024,Coronation_bakery,MACAROON,4,85,340,,
27-02-2024,Tea_Bench,MILKSHAKE,1,100,100,,
27-02-2024,Tea_Bench,MOJITOS,1,90,90,,
27-02-2024,Nomadic_Bites,PUFFS,112,17,1870,,
27-02-2024,Coronation_bakery,RUSK & BREAD,34,74,2492,,
27-02-2024,Coronation_bakery,SWEETS,31,37,1130,,
27-02-2024,Tea_Bench,TEA AND COFFEE,335,20,6554,,
28-02-2024,Coronation_bakery,BISCUIT,7,60,415,18416,778
28-02-2024,Coronation_bakery,BROWNIE,4,59,233,,
28-02-2024,Coronation_bakery,BUN,68,22,1440,,
28-02-2024,Coronation_bakery,CAKE,141,25,3465,,
28-02-2024,Coronation_bakery,FRESH CREAM CAKE,7,44,305,,
28-02-2024,Tea_Bench,ICE TEA,10,30,300,,
28-02-2024,Tea_Bench,ICECREAM,17,16,265,,
28-02-2024,Shanmuga_Nadar,KAARAM,28,55,1540,,
28-02-2024,Coronation_bakery,MACAROON,2,68,136,,
28-02-2024,Nomadic_Bites,PUFFS,112,17,1865,,
28-02-2024,Coronation_bakery,RUSK & BREAD,14,64,890,,
28-02-2024,Coronation_bakery,SWEETS,30,23,665,,
28-02-2024,Tea_Bench,TEA AND COFFEE,338,21,6897,,
29-02-2024,Coronation_bakery,BISCUIT,10,73,725,30555,1002
29-02-2024,Coronation_bakery,BROWNIE,25,55,1358,,
29-02-2024,Coronation_bakery,BUN,97,21,2006,,
29-02-2024,Coronation_bakery,CAKE,201,41,8205,,
29-02-2024,Coronation_bakery,FRESH CREAM CAKE,38,43,1620,,
29-02-2024,Tea_Bench,ICE TEA,27,32,860,,
29-02-2024,Tea_Bench,ICECREAM,96,32,3010,,
29-02-2024,Shanmuga_Nadar,KAARAM,22,68,1480,,
29-02-2024,Coronation_bakery,MACAROON,7,127,884,,
29-02-2024,Tea_Bench,MOJITOS,1,90,90,,
29-02-2024,Nomadic_Bites,PUFFS,74,18,1305,,
29-02-2024,Coronation_bakery,RUSK & BREAD,17,68,1145,,
29-02-2024,Coronation_bakery,SWEETS,43,25,1075,,
29-02-2024,Tea_Bench,TEA AND COFFEE,344,20,6792,,
01-03-2024,Coronation_bakery,BISCUIT,8,52,415,22240,837
01-03-2024,Coronation_bakery,BROWNIE,28,54,1488,,
01-03-2024,Coronation_bakery,BUN,76,23,1692,,
01-03-2024,Coronation_bakery,CAKE,165,30,4905,,
01-03-2024,Coronation_bakery,FRESH CREAM CAKE,10,43,430,,
01-03-2024,Tea_Bench,ICE TEA,15,28,420,,
01-03-2024,Tea_Bench,ICECREAM,25,16,380,,
01-03-2024,Shanmuga_Nadar,KAARAM,28,67,1860,,
01-03-2024,Coronation_bakery,MACAROON,2,102,204,,
01-03-2024,Nomadic_Bites,PUFFS,81,19,1465,,
01-03-2024,Coronation_bakery,RUSK & BREAD,22,63,1380,,
01-03-2024,Coronation_bakery,SWEETS,21,25,520,,
01-03-2024,Tea_Bench,TEA AND COFFEE,356,20,7081,,
02-03-2024,Coronation_bakery,BISCUIT,12,75,900,24235,865
02-03-2024,Coronation_bakery,BROWNIE,25,51,1253,,
02-03-2024,Coronation_bakery,BUN,69,22,1461,,
02-03-2024,Coronation_bakery,CAKE,197,32,6145,,
02-03-2024,Coronation_bakery,FRESH CREAM CAKE,13,43,555,,
02-03-2024,Tea_Bench,ICE TEA,16,27,430,,
02-03-2024,Tea_Bench,ICECREAM,39,23,865,,
02-03-2024,Shanmuga_Nadar,KAARAM,31,52,1610,,
02-03-2024,Coronation_bakery,MACAROON,6,114,680,,
02-03-2024,Nomadic_Bites,PUFFS,79,18,1405,,
02-03-2024,Coronation_bakery,RUSK & BREAD,23,61,1395,,
02-03-2024,Coronation_bakery,SWEETS,23,29,655,,
02-03-2024,Tea_Bench,TEA AND COFFEE,332,21,6881,,
03-03-2024,Coronation_bakery,BISCUIT,4,80,320,16857,565
03-03-2024,Coronation_bakery,BROWNIE,17,52,881,,
03-03-2024,Coronation_bakery,BUN,43,20,818,,
03-03-2024,Coronation_bakery,CAKE,133,30,3985,,
03-03-2024,Coronation_bakery,FRESH CREAM CAKE,20,41,820,,
03-03-2024,Tea_Bench,ICE TEA,8,32,250,,
03-03-2024,Tea_Bench,ICECREAM,88,27,2300,,
03-03-2024,Shanmuga_Nadar,KAARAM,30,60,1790,,
03-03-2024,Coronation_bakery,MACAROON,5,96,476,,
03-03-2024,Coronation_bakery,RUSK & BREAD,14,74,1030,,
03-03-2024,Coronation_bakery,SWEETS,31,22,675,,
03-03-2024,Tea_Bench,TEA AND COFFEE,172,21,3512,,
04-03-2024,Coronation_bakery,BISCUIT,9,62,555,19362,764
04-03-2024,Coronation_bakery,BROWNIE,10,52,515,,
04-03-2024,Coronation_bakery,BUN,81,22,1771,,
04-03-2024,Coronation_bakery,CAKE,119,35,4055,,
04-03-2024,Coronation_bakery,FRESH CREAM CAKE,20,43,850,,
04-03-2024,Tea_Bench,ICE TEA,14,30,420,,
04-03-2024,Tea_Bench,ICECREAM,36,24,830,,
04-03-2024,Shanmuga_Nadar,KAARAM,14,43,590,,
04-03-2024,Coronation_bakery,MACAROON,1,68,68,,
04-03-2024,Tea_Bench,MILKSHAKE,1,100,100,,
04-03-2024,Nomadic_Bites,PUFFS,78,18,1360,,
04-03-2024,Coronation_bakery,RUSK & BREAD,11,60,655,,
04-03-2024,Coronation_bakery,SWEETS,26,25,630,,
04-03-2024,Tea_Bench,TEA AND COFFEE,344,21,6963,,
05-03-2024,Coronation_bakery,BISCUIT,9,58,515,20502,824
05-03-2024,Coronation_bakery,BROWNIE,10,55,545,,
05-03-2024,Coronation_bakery,BUN,57,23,1270,,
05-03-2024,Coronation_bakery,CAKE,146,23,3240,,
05-03-2024,Coronation_bakery,FRESH CREAM CAKE,8,43,340,,
05-03-2024,Tea_Bench,ICE TEA,16,30,480,,
05-03-2024,Tea_Bench,ICECREAM,41,18,700,,
05-03-2024,Shanmuga_Nadar,KAARAM,23,70,1600,,
05-03-2024,Coronation_bakery,MACAROON,8,119,952,,
05-03-2024,Nomadic_Bites,PUFFS,78,18,1370,,
05-03-2024,Coronation_bakery,RUSK & BREAD,19,61,1155,,
05-03-2024,Coronation_bakery,SWEETS,17,27,455,,
05-03-2024,Tea_Bench,TEA AND COFFEE,392,21,7880,,
06-03-2024,Coronation_bakery,BISCUIT,4,79,315,21215,842
06-03-2024,Coronation_bakery,BROWNIE,19,49,925,,
06-03-2024,Coronation_bakery,BUN,72,22,1572,,
06-03-2024,Coronation_bakery,CAKE,115,28,3205,,
06-03-2024,Coronation_bakery,FRESH CREAM CAKE,15,43,635,,
06-03-2024,Tea_Bench,ICE TEA,13,27,350,,
06-03-2024,Tea_Bench,ICECREAM,40,20,800,,
06-03-2024,Shanmuga_Nadar,KAARAM,38,60,2260,,
06-03-2024,Coronation_bakery,MACAROON,1,68,68,,
06-03-2024,Nomadic_Bites,PUFFS,132,17,2170,,
06-03-2024,Coronation_bakery,RUSK & BREAD,14,65,910,,
06-03-2024,Coronation_bakery,SWEETS,28,26,720,,
06-03-2024,Tea_Bench,TEA AND COFFEE,351,21,7285,,
07-03-2024,Coronation_bakery,BISCUIT,7,66,460,26898,958
07-03-2024,Coronation_bakery,BROWNIE,32,58,1829,,
07-03-2024,Coronation_bakery,BUN,85,22,1870,,
07-03-2024,Coronation_bakery,CAKE,221,29,6305,,
07-03-2024,Coronation_bakery,FRESH CREAM CAKE,16,43,680,,
07-03-2024,Tea_Bench,ICE TEA,12,25,290,,
07-03-2024,Tea_Bench,ICECREAM,33,23,750,,
07-03-2024,Shanmuga_Nadar,KAARAM,34,76,2560,,
07-03-2024,Coronation_bakery,MACAROON,4,85,340,,
07-03-2024,Nomadic_Bites,PUFFS,99,17,1635,,
07-03-2024,Coronation_bakery,RUSK & BREAD,32,66,2110,,
07-03-2024,Coronation_bakery,SWEETS,31,31,935,,
07-03-2024,Tea_Bench,TEA AND COFFEE,352,21,7134,,
08-03-2024,Coronation_bakery,BISCUIT,5,51,255,19381,794
08-03-2024,Coronation_bakery,BROWNIE,23,51,1163,,
08-03-2024,Coronation_bakery,BUN,48,22,1047,,
08-03-2024,Coronation_bakery,CAKE,154,29,4360,,
08-03-2024,Coronation_bakery,FRESH CREAM CAKE,9,43,380,,
08-03-2024,Tea_Bench,ICE TEA,19,26,490,,
08-03-2024,Tea_Bench,ICECREAM,33,16,525,,
08-03-2024,Shanmuga_Nadar,KAARAM,26,65,1670,,
08-03-2024,Coronation_bakery,MACAROON,1,68,68,,
08-03-2024,Nomadic_Bites,PUFFS,77,15,1155,,
08-03-2024,Coronation_bakery,RUSK & BREAD,14,70,970,,
08-03-2024,Coronation_bakery,SWEETS,27,24,640,,
08-03-2024,Tea_Bench,TEA AND COFFEE,358,19,6658,,
09-03-2024,Coronation_bakery,BISCUIT,10,84,835,17808,685
09-03-2024,Coronation_bakery,BROWNIE,16,49,781,,
09-03-2024,Coronation_bakery,BUN,51,24,1181,,
09-03-2024,Coronation_bakery,CAKE,92,35,3210,,
09-03-2024,Coronation_bakery,FRESH CREAM CAKE,9,40,360,,
09-03-2024,Tea_Bench,ICE TEA,12,30,350,,
09-03-2024,Tea_Bench,ICECREAM,71,15,1050,,
09-03-2024,Shanmuga_Nadar,KAARAM,26,55,1410,,
09-03-2024,Coronation_bakery,MACAROON,2,136,272,,
09-03-2024,Nomadic_Bites,PUFFS,102,17,1640,,
09-03-2024,Coronation_bakery,RUSK & BREAD,15,69,1035,,
09-03-2024,Coronation_bakery,SWEETS,13,35,445,,
09-03-2024,Tea_Bench,TEA AND COFFEE,266,20,5239,,
10-03-2024,Coronation_bakery,BISCUIT,7,69,480,20599,682
10-03-2024,Coronation_bakery,BROWNIE,22,51,1106,,
10-03-2024,Coronation_bakery,BUN,56,20,1078,,
10-03-2024,Coronation_bakery,CAKE,174,34,5770,,
10-03-2024,Coronation_bakery,FRESH CREAM CAKE,9,42,370,,
10-03-2024,Tea_Bench,ICE TEA,8,24,190,,
10-03-2024,Tea_Bench,ICECREAM,61,19,1130,,
10-03-2024,Shanmuga_Nadar,KAARAM,48,60,2860,,
10-03-2024,Coronation_bakery,MACAROON,3,136,408,,
10-03-2024,Tea_Bench,MILKSHAKE,1,100,100,,
10-03-2024,Coronation_bakery,RUSK & BREAD,24,71,1700,,
10-03-2024,Coronation_bakery,SWEETS,49,23,1080,,
10-03-2024,Tea_Bench,TEA AND COFFEE,220,20,4327,,
11-03-2024,Coronation_bakery,BISCUIT,7,53,370,20565,831
11-03-2024,Coronation_bakery,BROWNIE,14,51,705,,
11-03-2024,Coronation_bakery,BUN,74,22,1624,,
11-03-2024,Coronation_bakery,CAKE,151,28,4185,,
11-03-2024,Coronation_bakery,FRESH CREAM CAKE,11,42,455,,
11-03-2024,Tea_Bench,ICE TEA,17,31,520,,
11-03-2024,Tea_Bench,ICECREAM,30,16,470,,
11-03-2024,Shanmuga_Nadar,KAARAM,30,56,1670,,
11-03-2024,Coronation_bakery,MACAROON,2,102,204,,
11-03-2024,Nomadic_Bites,PUFFS,129,17,2065,,
11-03-2024,Coronation_bakery,RUSK & BREAD,10,61,610,,
11-03-2024,Coronation_bakery,SWEETS,22,31,670,,
11-03-2024,Tea_Bench,TEA AND COFFEE,334,22,7017,,
12-03-2024,Coronation_bakery,BISCUIT,6,59,350,20046,777
12-03-2024,Coronation_bakery,BROWNIE,13,51,659,,
12-03-2024,Coronation_bakery,BUN,82,22,1756,,
12-03-2024,Coronation_bakery,CAKE,119,31,3635,,
12-03-2024,Coronation_bakery,FRESH CREAM CAKE,14,42,580,,
12-03-2024,Tea_Bench,ICE TEA,10,24,240,,
12-03-2024,Tea_Bench,ICECREAM,12,18,205,,
12-03-2024,Shanmuga_Nadar,KAARAM,28,55,1540,,
12-03-2024,Coronation_bakery,MACAROON,4,68,272,,
12-03-2024,Nomadic_Bites,PUFFS,104,17,1685,,
12-03-2024,Coronation_bakery,RUSK & BREAD,24,63,1490,,
12-03-2024,Coronation_bakery,SWEETS,24,30,715,,
12-03-2024,Tea_Bench,TEA AND COFFEE,337,21,6919,,
13-03-2024,Coronation_bakery,BISCUIT,6,70,420,18303,661
13-03-2024,Coronation_bakery,BROWNIE,16,50,800,,
13-03-2024,Coronation_bakery,BUN,26,19,478,,
13-03-2024,Coronation_bakery,CAKE,112,28,3130,,
13-03-2024,Coronation_bakery,FRESH CREAM CAKE,11,44,475,,
13-03-2024,Tea_Bench,ICE TEA,26,28,710,,
13-03-2024,Tea_Bench,ICECREAM,46,19,865,,
13-03-2024,Shanmuga_Nadar,KAARAM,21,69,1430,,
13-03-2024,Coronation_bakery,MACAROON,15,96,1428,,
13-03-2024,Tea_Bench,MILKSHAKE,1,100,100,,
13-03-2024,Nomadic_Bites,PUFFS,83,17,1385,,
13-03-2024,Coronation_bakery,RUSK & BREAD,15,71,1065,,
13-03-2024,Coronation_bakery,SWEETS,18,30,525,,
13-03-2024,Tea_Bench,TEA AND COFFEE,265,21,5492,,
14-03-2024,Coronation_bakery,BISCUIT,7,52,360,17630,643
14-03-2024,Coronation_bakery,BROWNIE,29,52,1483,,
14-03-2024,Coronation_bakery,BUN,75,23,1680,,
14-03-2024,Coronation_bakery,CAKE,128,29,3690,,
14-03-2024,Coronation_bakery,FRESH CREAM CAKE,15,43,635,,
14-03-2024,Tea_Bench,ICE TEA,18,27,470,,
14-03-2024,Tea_Bench,ICECREAM,11,23,250,,
14-03-2024,Shanmuga_Nadar,KAARAM,23,77,1750,,
14-03-2024,Coronation_bakery,MACAROON,2,102,204,,
14-03-2024,Nomadic_Bites,PUFFS,56,18,985,,
14-03-2024,Coronation_bakery,RUSK & BREAD,16,64,1020,,
14-03-2024,Coronation_bakery,SWEETS,15,22,325,,
14-03-2024,Tea_Bench,TEA AND COFFEE,248,20,4778,,
15-03-2024,Coronation_bakery,BISCUIT,7,69,480,18936,692
15-03-2024,Coronation_bakery,BROWNIE,7,49,339,,
15-03-2024,Coronation_bakery,BUN,60,25,1445,,
15-03-2024,Coronation_bakery,CAKE,124,31,3770,,
15-03-2024,Coronation_bakery,FRESH CREAM CAKE,4,44,175,,
15-03-2024,Tea_Bench,ICE TEA,30,27,790,,
15-03-2024,Tea_Bench,ICECREAM,19,34,630,,
15-03-2024,Shanmuga_Nadar,KAARAM,29,76,2200,,
15-03-2024,Coronation_bakery,MACAROON,3,91,272,,
15-03-2024,Tea_Bench,MILKSHAKE,1,100,100,,
15-03-2024,Tea_Bench,MOJITOS,1,90,90,,
15-03-2024,Nomadic_Bites,PUFFS,87,17,1405,,
15-03-2024,Coronation_bakery,RUSK & BREAD,11,58,635,,
15-03-2024,Coronation_bakery,SWEETS,23,30,680,,
15-03-2024,Tea_Bench,TEA AND COFFEE,286,21,5925,,
16-03-2024,Coronation_bakery,BISCUIT,10,69,685,21597,815
16-03-2024,Coronation_bakery,BROWNIE,26,54,1393,,
